login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
gaborcsardi,gaborcsardi/kanova,2024-08-03T06:40:19Z,1,1,R,True,True,
gaborcsardi,gaborcsardi/mirai,2024-06-24T08:40:49Z,0,0,R,True,False,gpl-3.0
gaborcsardi,gaborcsardi/tidyverse.org,2021-10-31T10:39:10Z,0,0,HTML,True,False,cc-by-sa-4.0
gaborcsardi,gaborcsardi/rNFI,2024-06-19T07:20:49Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/gdalBindings-r,2024-05-28T21:07:54Z,0,0,Shell,True,True,
gaborcsardi,gaborcsardi/QuickJSR,2024-05-27T16:20:24Z,3,3,C,True,True,other
gaborcsardi,gaborcsardi/lhs,2024-05-27T10:33:29Z,0,0,C++,True,False,gpl-3.0
gaborcsardi,gaborcsardi/rchk,2023-03-15T17:43:28Z,0,0,C++,True,True,
gaborcsardi,gaborcsardi/revdepcheck,2024-08-29T17:08:07Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/FunnelPlotR,2024-05-09T13:26:02Z,1,1,R,True,True,other
gaborcsardi,gaborcsardi/dotenv,2014-08-22T14:25:26Z,90,90,R,True,True,other
gaborcsardi,gaborcsardi/covr,2024-04-28T15:12:17Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/alda,2024-04-26T05:01:55Z,0,0,,True,False,cc0-1.0
gaborcsardi,gaborcsardi/disposables,2014-10-11T03:17:23Z,12,12,R,True,True,other
gaborcsardi,gaborcsardi/PATH,2024-04-23T21:05:47Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/nanonext,2024-04-18T20:30:28Z,0,0,R,True,False,gpl-3.0
gaborcsardi,gaborcsardi/installgithub.app,2016-01-07T16:59:53Z,3,3,R,True,True,
gaborcsardi,gaborcsardi/winget-pkgs,2024-04-07T21:07:04Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/gon,2024-04-07T12:46:42Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/PlotR,2024-04-04T16:40:48Z,0,0,,True,True,gpl-3.0
gaborcsardi,gaborcsardi/LDAvis,2024-03-29T21:04:32Z,0,0,JavaScript,True,False,other
gaborcsardi,gaborcsardi/tiff,2022-07-22T14:49:53Z,0,0,C,True,False,
gaborcsardi,gaborcsardi/rencfaq,2021-03-03T14:39:04Z,67,67,,True,True,cc0-1.0
gaborcsardi,gaborcsardi/async,2017-08-11T12:38:17Z,38,38,R,True,True,other
gaborcsardi,gaborcsardi/ragg,2024-03-01T09:42:47Z,0,0,C++,True,True,other
gaborcsardi,gaborcsardi/TreeDist,2024-02-27T12:09:06Z,0,0,R,True,False,
gaborcsardi,gaborcsardi/mmrm,2024-02-15T12:28:16Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/SKFCPD,2024-02-14T17:31:32Z,0,0,C++,True,True,
gaborcsardi,gaborcsardi/RSiena2,2024-02-14T17:18:31Z,0,0,C++,True,True,gpl-3.0
gaborcsardi,gaborcsardi/ReadStat,2024-02-09T23:33:05Z,0,0,,True,False,mit
gaborcsardi,gaborcsardi/shell-dragonflybsd,2024-09-05T07:56:50Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/notifier,2016-12-02T09:02:35Z,126,126,Objective-C,True,True,other
gaborcsardi,gaborcsardi/debian-repo,2023-09-01T10:50:11Z,0,0,Shell,True,True,
gaborcsardi,gaborcsardi/covrlabs,2023-12-19T09:25:09Z,0,0,C,True,True,gpl-3.0
gaborcsardi,gaborcsardi/rsiena,2024-02-11T16:01:49Z,2,2,,True,True,gpl-3.0
gaborcsardi,gaborcsardi/nanodbc,2023-12-16T16:19:03Z,0,0,,True,False,mit
gaborcsardi,gaborcsardi/odbc,2023-12-13T17:20:26Z,0,0,,True,False,other
gaborcsardi,gaborcsardi/keypress,2015-05-29T14:48:48Z,22,22,C,True,True,other
gaborcsardi,gaborcsardi/r-dev-web,2023-12-02T12:33:47Z,0,0,,True,False,
gaborcsardi,gaborcsardi/shell-omnios,2024-09-05T07:59:47Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/shell-solaris,2024-09-05T07:56:10Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/homebrew-cran,2023-11-28T09:32:53Z,0,0,Ruby,True,True,
gaborcsardi,gaborcsardi/brew-big-sur,2023-11-30T20:58:08Z,0,0,Ruby,True,False,bsd-2-clause
gaborcsardi,gaborcsardi/homebrew-core-big-sur,2023-11-30T20:58:26Z,0,0,Ruby,True,False,bsd-2-clause
gaborcsardi,gaborcsardi/format,2023-11-30T10:08:54Z,1,1,C,True,True,other
gaborcsardi,gaborcsardi/autobrew-bundler,2023-11-28T09:52:48Z,0,0,,True,True,
gaborcsardi,gaborcsardi/scripts,2023-11-30T11:33:07Z,1,1,,True,True,apache-2.0
gaborcsardi,gaborcsardi/cv,2023-11-20T16:17:08Z,0,0,HTML,True,True,
gaborcsardi,gaborcsardi/playground3,2023-11-16T20:30:21Z,0,0,,True,True,
gaborcsardi,gaborcsardi/curl,2021-08-14T11:27:04Z,0,0,C,True,True,other
gaborcsardi,gaborcsardi/cynkrablog,2023-11-06T14:25:02Z,0,0,,True,False,
gaborcsardi,gaborcsardi/minimaxApprox,2023-10-11T21:40:31Z,0,0,R,True,False,other
gaborcsardi,gaborcsardi/DBItest,2023-10-06T08:55:21Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/s-u-recipes,2023-09-12T13:15:58Z,0,0,,True,True,
gaborcsardi,gaborcsardi/prompt,2016-03-01T12:23:51Z,228,228,R,True,True,other
gaborcsardi,gaborcsardi/simplegraph,2023-08-30T10:14:39Z,2,2,R,True,True,other
gaborcsardi,gaborcsardi/shinytoastr,2023-08-30T10:07:16Z,3,3,R,True,True,other
gaborcsardi,gaborcsardi/rstack,2023-08-30T09:55:31Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/rematch,2023-08-30T09:40:27Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/cyclocomp,2023-08-30T07:35:49Z,2,2,R,True,True,other
gaborcsardi,gaborcsardi/csg,2023-08-30T16:52:33Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/checkinstall,2023-08-12T19:40:01Z,0,0,C,True,True,gpl-2.0
gaborcsardi,gaborcsardi/r-source,2017-07-05T08:43:02Z,3,3,R,True,True,gpl-2.0
gaborcsardi,gaborcsardi/UMARaccessR,2023-07-18T08:49:53Z,0,0,R,True,True,gpl-3.0
gaborcsardi,gaborcsardi/UMARfetchR,2023-07-11T16:27:08Z,0,0,R,True,True,gpl-3.0
gaborcsardi,gaborcsardi/jmvReadWrite,2023-06-26T08:28:56Z,0,0,R,True,False,agpl-3.0
gaborcsardi,gaborcsardi/testthatlabs,2020-08-30T11:25:04Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/onlytest,2023-05-23T11:29:08Z,0,0,,True,True,
gaborcsardi,gaborcsardi/cli,2023-05-23T16:25:27Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/ixmp,2023-04-24T11:37:05Z,0,0,Python,True,True,apache-2.0
gaborcsardi,gaborcsardi/test.dep.bioc,2023-03-21T11:12:22Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/altlist,2019-08-30T10:43:12Z,5,5,C,True,True,other
gaborcsardi,gaborcsardi/isa2,2023-02-21T21:20:20Z,0,0,R,True,False,
gaborcsardi,gaborcsardi/r-builds-original,2022-03-30T12:37:41Z,0,0,Shell,True,True,gpl-3.0
gaborcsardi,gaborcsardi/sos,2023-01-04T12:14:54Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/SCAVENGE,2022-12-29T19:14:17Z,0,0,R,True,True,gpl-3.0
gaborcsardi,gaborcsardi/pak-test,2021-11-17T11:31:31Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/rworkflows,2022-12-19T15:50:24Z,0,0,HTML,True,True,gpl-3.0
gaborcsardi,gaborcsardi/slider,2023-10-09T15:53:51Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/r-bugs,2022-11-06T13:07:52Z,0,0,,True,True,
gaborcsardi,gaborcsardi/all.primer.tutorials,2022-11-04T12:52:52Z,0,0,HTML,True,True,other
gaborcsardi,gaborcsardi/josaplay,2022-11-04T12:56:57Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/neartools,2022-11-04T12:08:53Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/REDCapTidieR,2022-10-27T19:52:20Z,1,1,,True,True,other
gaborcsardi,gaborcsardi/guildai-r,2022-10-27T19:22:41Z,0,0,,True,True,
gaborcsardi,gaborcsardi/BH,2022-10-25T16:15:52Z,0,0,,True,False,
gaborcsardi,gaborcsardi/testrtools,2022-10-19T14:03:23Z,0,0,,True,True,
gaborcsardi,gaborcsardi/skopeo,2022-01-17T08:08:31Z,10,10,Go,True,False,apache-2.0
gaborcsardi,gaborcsardi/testCheckForceSuggests,2022-06-29T18:20:32Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/purrr,2021-05-31T16:16:37Z,0,0,,True,False,other
gaborcsardi,gaborcsardi/vt-rs,2022-09-06T12:23:01Z,0,0,,True,True,apache-2.0
gaborcsardi,gaborcsardi/testpaktestthat,2022-08-23T14:29:51Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/httpgd,2022-08-19T15:43:37Z,0,0,,True,True,gpl-2.0
gaborcsardi,gaborcsardi/BCEA,2022-07-28T11:38:01Z,0,0,R,True,True,gpl-3.0
gaborcsardi,gaborcsardi/monorepo,2022-07-26T19:05:01Z,0,0,C,True,True,
gaborcsardi,gaborcsardi/pacman,2022-07-26T11:24:40Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/tidyclust,2022-07-12T22:34:24Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/naomi,2022-06-29T17:34:04Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/log,2022-04-25T07:05:27Z,0,0,,True,True,
gaborcsardi,gaborcsardi/rstudio,2022-06-14T07:39:13Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/butcher,2022-06-10T13:36:13Z,4,4,R,True,True,other
gaborcsardi,gaborcsardi/foobar,2022-04-29T21:42:39Z,0,0,,True,True,
gaborcsardi,gaborcsardi/roxydemo,2022-04-29T08:02:17Z,0,0,,True,True,
gaborcsardi,gaborcsardi/rtools-packages,2022-04-08T14:02:16Z,0,0,,True,True,bsd-3-clause
gaborcsardi,gaborcsardi/rgdal,2022-03-15T11:01:20Z,0,0,R,True,False,
gaborcsardi,gaborcsardi/sdcHierarchies,2022-02-10T12:13:28Z,0,0,,True,True,
gaborcsardi,gaborcsardi/secret,2017-02-14T17:25:17Z,102,102,R,True,True,other
gaborcsardi,gaborcsardi/r-system-requirements,2021-12-20T14:12:51Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/ask,2015-05-28T14:04:57Z,20,20,R,True,True,other
gaborcsardi,gaborcsardi/franc,2019-02-25T14:39:41Z,30,30,R,True,False,other
gaborcsardi,gaborcsardi/finmix,2021-10-30T18:17:36Z,0,0,,True,True,
gaborcsardi,gaborcsardi/multicolor,2021-10-26T13:17:49Z,1,1,,True,True,other
gaborcsardi,gaborcsardi/pkgdepends,2021-10-14T15:42:01Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/alexr,2015-09-08T20:17:44Z,27,27,R,True,True,other
gaborcsardi,gaborcsardi/usethis2,2021-08-10T22:09:51Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/r-debug,2021-07-04T22:43:02Z,0,0,,True,True,
gaborcsardi,gaborcsardi/redfish,2021-05-27T17:20:23Z,2,2,C,True,True,
gaborcsardi,gaborcsardi/RSQLite,2021-03-06T13:56:31Z,0,0,,True,True,lgpl-2.1
gaborcsardi,gaborcsardi/rcorpora,2014-11-25T04:11:37Z,42,42,R,True,True,
gaborcsardi,gaborcsardi/vt100-emulator,2021-03-11T09:17:07Z,0,0,C,True,True,other
gaborcsardi,gaborcsardi/pkgload,2021-03-04T22:15:46Z,0,0,R,True,False,
gaborcsardi,gaborcsardi/renv,2021-02-12T09:04:22Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/stockfish,2020-12-19T16:34:37Z,0,0,,True,False,gpl-3.0
gaborcsardi,gaborcsardi/brokenPackage,2020-12-10T20:08:58Z,0,0,R,True,True,gpl-3.0
gaborcsardi,gaborcsardi/textshaping,2020-11-11T13:47:18Z,1,1,C++,True,True,other
gaborcsardi,gaborcsardi/roxygenlabs,2019-12-22T09:32:28Z,19,19,R,True,True,other
gaborcsardi,gaborcsardi/standalones,2019-12-03T11:34:50Z,2,2,R,True,True,other
gaborcsardi,gaborcsardi/msgtools,2017-02-08T15:58:06Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/parr,2016-02-28T14:31:40Z,12,12,R,True,False,
gaborcsardi,gaborcsardi/sankey,2017-10-22T11:32:28Z,2,2,R,True,True,
gaborcsardi,gaborcsardi/svg-term,2019-08-05T13:27:51Z,0,0,JavaScript,True,True,mit
gaborcsardi,gaborcsardi/r-font,2014-08-15T03:58:14Z,3,3,CSS,True,True,
gaborcsardi,gaborcsardi/falsy,2014-07-30T17:54:27Z,21,21,R,True,True,other
gaborcsardi,gaborcsardi/ISA,2013-05-31T02:29:52Z,6,6,ActionScript,True,True,
gaborcsardi,gaborcsardi/spark,2014-10-03T20:18:26Z,12,12,R,True,True,other
gaborcsardi,gaborcsardi/keynote,2020-01-17T10:49:23Z,2,2,AppleScript,True,True,other
gaborcsardi,gaborcsardi/readline,2015-10-23T22:56:44Z,0,0,C,True,True,other
gaborcsardi,gaborcsardi/css,2021-09-13T09:08:49Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/win32-console-docs,2021-03-21T11:19:08Z,0,0,,True,True,
gaborcsardi,gaborcsardi/tab,2015-02-13T20:08:49Z,20,20,R,True,True,other
gaborcsardi,gaborcsardi/after,2016-06-14T22:33:49Z,14,14,R,True,True,
gaborcsardi,gaborcsardi/fswatch,2016-06-14T22:44:46Z,2,2,R,True,True,
gaborcsardi,gaborcsardi/argufy,2015-08-10T18:56:23Z,32,32,R,True,True,other
gaborcsardi,gaborcsardi/tamper,2015-10-01T16:19:03Z,46,46,R,True,True,other
gaborcsardi,gaborcsardi/maxygen,2015-08-04T18:04:10Z,53,53,R,True,True,other
gaborcsardi,gaborcsardi/MISO,2015-01-09T14:46:01Z,1,1,C,True,True,
gaborcsardi,gaborcsardi/macBriain,2015-01-30T04:29:07Z,7,7,R,True,True,other
